V0.p X,V0.p Y
2.681000000000177e-05,-0.0001527158442861762
2.682000000000178e-05,-0.0001490496123003811
2.683000000000177e-05,-0.000179131066695627
2.684000000000178e-05,-0.0001731514582296316
2.685000000000006e-05,-0.0001730800408183812
2.686000000000178e-05,-0.0001739254188042942
2.687000000000178e-05,-0.0001736141954804192
2.688000000000178e-05,-0.0001735971239820084
2.689000000000179e-05,-0.0001735658753469386
2.690000000000179e-05,-0.0001735529002043806
2.691000000000179e-05,-0.0001691770934356446
2.692000000000179e-05,-0.0001419777959179877
2.693000000000179e-05,-0.0001444329135481657
2.69400000000018e-05,-0.0001452479958142186
2.695000000000006e-05,-0.0001453418489935061
2.69600000000018e-05,-0.0001456047752637698
2.69700000000018e-05,-0.0001453623929823777
2.69800000000018e-05,-0.0001452971191451404
2.69900000000018e-05,-0.000145254157102457
2.70000000000018e-05,-0.0001452331186490855
2.701000000000181e-05,-0.0001532863003893256
2.702000000000181e-05,-0.0001507864590364718
2.703000000000181e-05,-0.0001476915712732005
2.704000000000181e-05,-0.0001476249223076757
2.705000000000006e-05,-0.000147547443917797
2.706000000000181e-05,-0.000147542694468347
2.707000000000182e-05,-0.0001475004792374823
2.708000000000181e-05,-0.0001474475528670528
2.709000000000182e-05,-0.0001474276142732404
2.710000000000006e-05,-0.0001474237528889238
2.711000000000182e-05,-0.0001868368877760714
2.712000000000182e-05,-0.0001751267791448845
2.713000000000182e-05,-0.0001730069571918119
2.714000000000183e-05,-0.0001724616345874253
2.715000000000006e-05,-0.000172443151946439
2.716000000000183e-05,-0.0001728374265354639
2.717000000000183e-05,-0.0001723957749725465
2.718000000000183e-05,-0.0001723640978459255
2.719000000000184e-05,-0.0001723391719324674
2.720000000000184e-05,-0.0001723175953832936
2.721000000000184e-05,-0.0001652258091931675
2.722000000000184e-05,-0.0001690253548729229
2.723000000000184e-05,-0.0001754453455583694
2.724000000000184e-05,-0.0001476624196053669
2.725000000000006e-05,-0.0001477787503433249
2.726000000000185e-05,-0.0001481515614720724
2.727000000000185e-05,-0.0001479243751499826
2.728000000000185e-05,-0.0001478625601791089
2.729000000000185e-05,-0.0001478169466299763
2.730000000000185e-05,-0.0001477970088841909
2.731000000000186e-05,-0.0001513534145447987
2.732000000000186e-05,-0.0001811493003544699
2.733000000000186e-05,-0.0001725587287548776
2.734000000000186e-05,-0.0001721252834169813
2.735000000000006e-05,-0.0001720159783681119
2.736000000000187e-05,-0.0001726262805767686
2.737000000000186e-05,-0.0001721521387089835
2.738000000000187e-05,-0.0001721033086621776
2.739000000000187e-05,-0.0001720777325224144
2.740000000000006e-05,-0.0001720631603996418
2.741000000000187e-05,-0.0001656384807991539
2.742000000000187e-05,-0.0001731011617961632
2.743000000000187e-05,-0.0001456875913259738
2.744000000000188e-05,-0.0001467131735692926
2.745000000000006e-05,-0.0001468213761133018
2.746000000000188e-05,-0.0001470512948853881
2.747000000000188e-05,-0.0001468376943210678
2.748000000000188e-05,-0.0001467675512881757
2.749000000000188e-05,-0.0001467251268379752
2.750000000000188e-05,-0.0001467064263222223
2.751000000000189e-05,-0.0001523466016162706
2.752000000000189e-05,-0.0001508239195651717
2.753000000000189e-05,-0.0001785763499703375
2.754000000000189e-05,-0.0001731520236968756
2.755000000000006e-05,-0.000172953141424035
2.756000000000189e-05,-0.0001736921399777271
2.75700000000019e-05,-0.0001733283164910816
2.75800000000019e-05,-0.0001733253273957671
2.75900000000019e-05,-0.0001733051896997167
2.76000000000019e-05,-0.0001732946913904832
2.76100000000019e-05,-0.0001680461946427701
2.76200000000019e-05,-0.0001419908523525401
2.763000000000191e-05,-0.0001437558400996454
2.764000000000191e-05,-0.0001452229901367079
2.765000000000006e-05,-0.000145120405839328
2.766000000000191e-05,-0.0001454264395882022
2.767000000000191e-05,-0.000145195554667407
2.768000000000191e-05,-0.0001451277796611785
2.769000000000192e-05,-0.0001450857385259078
2.770000000000192e-05,-0.0001450661469720683
2.771000000000192e-05,-0.0001524148153886928
2.772000000000192e-05,-0.0001507480649481777
2.773000000000192e-05,-0.0001480706211427374
2.774000000000193e-05,-0.0001475688199849534
2.775000000000006e-05,-0.0001474095096940522
2.776000000000193e-05,-0.0001478557010732294
2.777000000000193e-05,-0.0001475549447007774
2.778000000000193e-05,-0.0001475319633220278
2.779000000000193e-05,-0.0001475371023451533
2.780000000000007e-05,-0.0001475221469275497
2.781000000000193e-05,-0.0001805264965614262
2.782000000000194e-05,-0.0001744488743646994
2.783000000000194e-05,-0.0001725404425981142
2.784000000000194e-05,-0.0001722127227737405
2.785000000000194e-05,-0.0001721009978906804
2.786000000000194e-05,-0.0001726451795461792
2.787000000000194e-05,-0.0001721572987883244
2.788000000000195e-05,-0.000172071186858226
2.789000000000195e-05,-0.0001720542645204289
2.790000000000195e-05,-0.0001720361681093049
2.791000000000195e-05,-0.0001652160378793756
2.792000000000196e-05,-0.000172702861596106
2.793000000000195e-05,-0.0001467230351623915
2.794000000000196e-05,-0.000147305326393044
2.795000000000006e-05,-0.0001474081831004255
2.796000000000196e-05,-0.0001477102405665497
2.797000000000196e-05,-0.0001474669840410191
2.798000000000196e-05,-0.0001474069159265955
2.799000000000197e-05,-0.0001473603818427699
2.800000000000196e-05,-0.0001473415350157921
2.801000000000197e-05,-0.0001523164395808716
2.802000000000197e-05,-0.0002161344357879567
2.803000000000197e-05,-0.0001731697820152161
2.804000000000197e-05,-0.0001726415029253045
2.805000000000006e-05,-0.0001725275037341827
2.806000000000197e-05,-0.0001731753090500386
2.807000000000198e-05,-0.0001727044266019384
2.808000000000198e-05,-0.0001726517118708913
2.809000000000198e-05,-0.0001726236457938639
2.810000000000198e-05,-0.0001726067399582845
2.811000000000198e-05,-0.0001645316004297891
2.812000000000199e-05,-0.0001542045844528527
2.813000000000199e-05,-0.0001440369865402735
2.814000000000199e-05,-0.0001459418225894427
2.815000000000006e-05,-0.0001449919387470869
2.816000000000199e-05,-0.0001458776769291939
2.8170000000002e-05,-0.000145653693082726
2.818000000000199e-05,-0.0001455856351665383
2.8190000000002e-05,-0.0001455430542485727
2.8200000000002e-05,-0.000145522911289986
2.8210000000002e-05,-0.0001530888691723423
2.8220000000002e-05,-0.0001503157915676404
2.8230000000002e-05,-0.0001476487301214671
2.824000000000201e-05,-0.0001475004006638382
2.825000000000006e-05,-0.0001475053897962432
2.826000000000201e-05,-0.0001473763068529863
2.827000000000201e-05,-0.0001474849072924349
2.828000000000201e-05,-0.0001473827021064318
2.829000000000201e-05,-0.0001474129429177026
2.830000000000202e-05,-0.0001473783236392163
2.831000000000201e-05,-0.0002133108990935144
2.832000000000202e-05,-0.0001746876806060131
2.833000000000202e-05,-0.0001725433887831938
2.834000000000202e-05,-0.0001722600437967282
2.835000000000006e-05,-0.0001721730877971
2.836000000000202e-05,-0.000172696653704703
2.837000000000203e-05,-0.0001721214820961414
2.838000000000203e-05,-0.0001721251755546429
2.839000000000203e-05,-0.000172101379297614
2.840000000000203e-05,-0.000172078119024551
2.841000000000203e-05,-0.0001651290417782837
2.842000000000204e-05,-0.0001721318951765561
2.843000000000203e-05,-0.0001467845372538851
2.844000000000204e-05,-0.0001472929422361863
2.845000000000006e-05,-0.0001473955538746014
2.846000000000204e-05,-0.0001476930897594239
2.847000000000204e-05,-0.000147454012496236
2.848000000000204e-05,-0.0001473901055641236
2.849000000000205e-05,-0.0001473455558669257
2.850000000000205e-05,-0.0001473264379395323
2.851000000000205e-05,-0.0001525624740849452
2.852000000000205e-05,-0.0001778284272086032
2.853000000000205e-05,-0.0001738914190153508
2.854000000000205e-05,-0.000172720167569952
2.855000000000006e-05,-0.0001726187596534724
2.856000000000205e-05,-0.0001732745854778503
2.857000000000206e-05,-0.0001728023867942638
2.858000000000206e-05,-0.0001727427931949184
2.859000000000206e-05,-0.0001727152643004795
2.860000000000206e-05,-0.0001726972388464298
2.861000000000206e-05,-0.0001642681017551211
2.862000000000207e-05,-0.0001432373615041855
2.863000000000207e-05,-0.0001434069170459536
2.864000000000207e-05,-0.0001451691715260446
2.865000000000006e-05,-0.0001451121271494237
2.866000000000207e-05,-0.00014556615011885
2.867000000000208e-05,-0.0001453270053083154
2.868000000000208e-05,-0.0001452566420506076
2.869000000000208e-05,-0.0001452156584632719
2.870000000000208e-05,-0.0001451954840420152
2.871000000000208e-05,-0.0001526030361329152
2.872000000000208e-05,-0.0001502519326397714
2.873000000000208e-05,-0.0001480082838669797
2.874000000000209e-05,-0.0001476124266273777
2.875000000000007e-05,-0.0001475207212575129
2.876000000000209e-05,-0.0001477367383359565
2.877000000000209e-05,-0.000147656122798923
2.878000000000209e-05,-0.0001476400873630106
2.879000000000209e-05,-0.0001476250354222714
2.88000000000021e-05,-0.0001476152671853448
2.881000000000209e-05,-0.0001586199561270908
2.88200000000021e-05,-0.0001745374839809396
2.88300000000021e-05,-0.0001723276015966081
2.88400000000021e-05,-0.0001720924855547757
2.885000000000006e-05,-0.0001719869005857535
2.886000000000211e-05,-0.0001726219087985881
2.887000000000211e-05,-0.0001720189780252469
2.888000000000211e-05,-0.0001720200469130861
2.889000000000211e-05,-0.0001719863846983277
2.890000000000007e-05,-0.0001719712716242241
2.891000000000211e-05,-0.000165032517001977
2.892000000000212e-05,-0.0001734239208972068
2.893000000000212e-05,-0.0001450285964115346
2.894000000000212e-05,-0.0001466604220337815
2.895000000000006e-05,-0.0001467690430505495
2.896000000000212e-05,-0.0001470217753608188
2.897000000000212e-05,-0.0001468091585432806
2.898000000000212e-05,-0.0001467400853411211
2.899000000000213e-05,-0.0001466984279005675
2.900000000000213e-05,-0.000146678913864798
2.901000000000213e-05,-0.00015270199641107
2.902000000000213e-05,-0.0001487368141124084
2.903000000000213e-05,-0.0005407531377096357
2.904000000000214e-05,-0.0001782962988692405
2.905000000000007e-05,-0.000175128123568121
2.906000000000214e-05,-0.0001765734231440124
2.907000000000214e-05,-0.0001762346949925831
2.908000000000214e-05,-0.000176204800854323
2.909000000000215e-05,-0.0001761785091109111
2.910000000000214e-05,-0.0001761638945729332
2.911000000000215e-05,-0.0001688991493453797
2.912000000000215e-05,-0.0001410771390306127
2.913000000000215e-05,-0.0001415812115832883
2.914000000000215e-05,-0.0001440278494894726
2.915000000000006e-05,-0.0001441055926255109
2.916000000000215e-05,-0.0001443141220423164
2.917000000000216e-05,-0.0001440777894025543
2.918000000000216e-05,-0.0001440089559712263
2.919000000000216e-05,-0.000143970067800629
2.920000000000216e-05,-0.0001439466572059045
2.921000000000216e-05,-0.0001521734227591758
2.922000000000216e-05,-0.0001496071205996483
2.923000000000216e-05,-0.0001480812250566045
2.924000000000217e-05,-0.0001477506889874598
2.925000000000006e-05,-0.0001476891184217866
2.926000000000217e-05,-0.0001478122066027215
2.927000000000217e-05,-0.0001476890860430212
2.928000000000217e-05,-0.0001476572616897403
2.929000000000218e-05,-0.000147643786536579
2.930000000000218e-05,-0.0001476358310205419
2.931000000000218e-05,-0.0001517620216856425
2.932000000000218e-05,-0.0001801270388901114
2.933000000000218e-05,-0.0001729093480286963
2.934000000000219e-05,-0.000172566826014967
2.935000000000007e-05,-0.0001724774563221524
2.936000000000219e-05,-0.000173231473471921
2.937000000000219e-05,-0.0001726569258153012
2.938000000000219e-05,-0.0001725820501780842
2.939000000000219e-05,-0.0001725569715346791
2.940000000000006e-05,-0.0001725333030532221
2.941000000000219e-05,-0.0001640704186858666
2.94200000000022e-05,-0.000166661430516898
2.94300000000022e-05,-0.0001430096519498529
2.94400000000022e-05,-0.0001451535067968706
2.945000000000007e-05,-0.0001454625920188847
2.94600000000022e-05,-0.000145611765316776
2.947000000000221e-05,-0.0001453957443613714
2.94800000000022e-05,-0.0001453283695577432
2.949000000000221e-05,-0.0001452861506993402
2.950000000000221e-05,-0.0001452665977343943
2.951000000000221e-05,-0.0001519549485239875
2.952000000000221e-05,-0.0001494809093666373
2.953000000000221e-05,-0.0001480354220882197
2.954000000000222e-05,-0.0001477371980255387
2.955000000000006e-05,-0.0001476213707317792
2.956000000000222e-05,-0.0001478564159376064
2.957000000000222e-05,-0.000147737459621598
2.958000000000222e-05,-0.0001476969045393017
2.959000000000223e-05,-0.0001476699102131832
2.960000000000007e-05,-0.0001476773992022796
2.961000000000223e-05,-0.0001540218767115384
2.962000000000223e-05,-0.0001753017022210082
2.963000000000223e-05,-0.000172398034834929
2.964000000000223e-05,-0.0001720933931544306
2.965000000000224e-05,-0.0001720199193874203
2.966000000000223e-05,-0.0001721759452333704
2.967000000000224e-05,-0.0001721642821841758
2.968000000000224e-05,-0.0001720845372890494
2.969000000000224e-05,-0.0001720380015970347
2.970000000000006e-05,-0.0001720366538354437
2.971000000000224e-05,-0.0001648080696347808
2.972000000000225e-05,-0.0001729570124154127
2.973000000000224e-05,-0.0001437190788377991
2.974000000000225e-05,-0.0001460397281572874
2.975000000000007e-05,-0.0001461984418264845
2.976000000000225e-05,-0.0001464669874919554
2.977000000000225e-05,-0.0001462543649831538
2.978000000000225e-05,-0.0001461859828227269
2.979000000000226e-05,-0.0001461441168864376
2.980000000000226e-05,-0.0001461245924452585
2.981000000000226e-05,-0.0001523846413421747
2.982000000000226e-05,-0.0001487582988881893
2.983000000000226e-05,-0.000147726512940496
2.984000000000227e-05,-0.000147638923349673
2.985000000000006e-05,-0.0001476730315623952
2.986000000000227e-05,-0.0001474806743145668
2.987000000000227e-05,-0.0001475042128697241
2.988000000000227e-05,-0.0001475186281351372
2.989000000000227e-05,-0.0001474968991983354
2.990000000000228e-05,-0.0001474854165950909
2.991000000000227e-05,-0.0001884622302806769
2.992000000000228e-05,-0.0001730565181563725
2.993000000000228e-05,-0.0001723743325873373
2.994000000000228e-05,-0.000172122119313824
2.995000000000228e-05,-0.000172047411913009
2.996000000000228e-05,-0.0001726315126057291
2.997000000000229e-05,-0.0001720356276904894
2.998000000000229e-05,-0.0001720396480298073
2.999000000000229e-05,-0.0001720117864244239
3.000000000000229e-05,-0.0001719966782547005
3.001000000000229e-05,-0.0001642857423974556
3.002000000000229e-05,-0.0001731847658586448
3.00300000000023e-05,-0.0001447512308970367
3.00400000000023e-05,-0.0001465682583493312
3.005000000000007e-05,-0.0001467974558820327
3.00600000000023e-05,-0.0001470374856918015
3.00700000000023e-05,-0.0001468240043793231
3.00800000000023e-05,-0.0001467561314864643
3.009000000000231e-05,-0.0001467138419305561
3.010000000000231e-05,-0.0001466945246757995
3.011000000000231e-05,-0.0001526853484120034
3.012000000000231e-05,-0.000147735497711833
3.013000000000231e-05,-0.0001485628371674971
3.014000000000231e-05,-0.0001694957591208478
3.015000000000007e-05,-0.0001785105329004372
3.016000000000231e-05,-0.0001784408847781029
3.017000000000232e-05,-0.0001782745886086938
3.018000000000232e-05,-0.0001779204485372417
3.019000000000232e-05,-0.0001787571078688068
3.020000000000007e-05,-0.0006533839295598174
3.021000000000232e-05,-0.0001696899267167651
3.022000000000233e-05,-0.0001405138079576206
3.023000000000233e-05,-0.0001400072031554697
3.024000000000233e-05,-0.0001433204553499386
3.025000000000007e-05,-0.0001434038125919532
3.026000000000233e-05,-0.0001428459476366191
3.027000000000233e-05,-0.0001426237465404125
3.028000000000234e-05,-0.0001425569010467132
3.029000000000234e-05,-0.0001425133479684516
3.030000000000234e-05,-0.0001424936637471371
3.031000000000234e-05,-0.0001504906293428586
3.032000000000234e-05,-0.0001480398498902973
3.033000000000234e-05,-0.0001473257475543094
3.034000000000235e-05,-0.0001471291406105716
3.035000000000007e-05,-0.000147078923570671
3.036000000000235e-05,-0.000147270868136328
3.037000000000235e-05,-0.0001470338007795556
3.038000000000235e-05,-0.0001470039308661138
3.039000000000236e-05,-0.0001469905179530745
3.040000000000236e-05,-0.0001469800435949571
3.041000000000236e-05,-0.0001522798141720029
3.042000000000236e-05,-0.000148902136539785
3.043000000000236e-05,-0.0001843423815839809
3.044000000000236e-05,-0.000177923388368692
3.045000000000007e-05,-0.0001748954155856623
3.046000000000236e-05,-0.0001761150882207884
3.047000000000237e-05,-0.0001760653353442956
3.048000000000237e-05,-0.0001760001476396431
3.049000000000237e-05,-0.0001759753794918571
3.050000000000237e-05,-0.0001759595695868102
3.051000000000237e-05,-0.000167900758328091
3.052000000000238e-05,-0.0001411054540541859
3.053000000000237e-05,-0.0001402884908414387
3.054000000000238e-05,-0.0001437561285658762
3.055000000000006e-05,-0.0001428989813207017
3.056000000000238e-05,-0.0001436342542678308
3.057000000000239e-05,-0.0001434030587981797
3.058000000000239e-05,-0.0001433401284757221
3.059000000000239e-05,-0.0001432952658425428
3.060000000000239e-05,-0.0001432746814905101
3.061000000000239e-05,-0.0001505304259166641
3.062000000000239e-05,-0.0001481173326237702
3.06300000000024e-05,-0.00014738557136099
3.06400000000024e-05,-0.0001472467470372845
3.065000000000007e-05,-0.0001472114940930429
3.066000000000239e-05,-0.0001472139465209704
3.06700000000024e-05,-0.000147154864011815
3.06800000000024e-05,-0.0001471272657083444
3.06900000000024e-05,-0.0001471160152976864
3.070000000000241e-05,-0.0001471031525255746
3.07100000000024e-05,-0.0001526541620691701
3.072000000000241e-05,-0.0001494601480779236
3.073000000000241e-05,-0.000178889275412901
3.074000000000241e-05,-0.0001760899275867524
3.075000000000008e-05,-0.000174465747614031
3.076000000000241e-05,-0.0001756158769352112
3.077000000000242e-05,-0.0001755010242912199
3.078000000000242e-05,-0.0001754773159135873
3.079000000000242e-05,-0.000175424248279899
3.080000000000242e-05,-0.0001754126545715483
3.081000000000242e-05,-0.0001674479177784643
3.082000000000243e-05,-0.0001415455375360738
3.083000000000243e-05,-0.0001401733735372469
3.084000000000243e-05,-0.0001438013906507927
3.085000000000007e-05,-0.0001435486256373536
3.086000000000243e-05,-0.0001436218393479082
3.087000000000243e-05,-0.0001434198718938933
3.088000000000244e-05,-0.0001433524782300683
3.089000000000244e-05,-0.0001433086255804174
3.090000000000244e-05,-0.000143289020510097
3.091000000000244e-05,-0.0001504535533085041
3.092000000000244e-05,-0.0001478185188463282
3.093000000000244e-05,-0.0001473722485014422
3.094000000000244e-05,-0.0001472022167261262
3.095000000000007e-05,-0.000147131209625504
3.096000000000245e-05,-0.0001473398229777046
3.097000000000245e-05,-0.0001471065019850162
3.098000000000245e-05,-0.000147077010787204
3.099000000000245e-05,-0.0001470634761588076
3.100000000000245e-05,-0.0001470530889866268
3.101000000000246e-05,-0.000153478475794239
3.102000000000246e-05,-0.0001487126373040517
3.103000000000246e-05,-0.0001945076243941154
3.104000000000246e-05,-0.0001782474563477646
3.105000000000008e-05,-0.0001753804354901025
3.106000000000246e-05,-0.0001765592365345767
3.107000000000247e-05,-0.0001765216537041923
3.108000000000247e-05,-0.0001764834769075375
3.109000000000247e-05,-0.0001764509390481103
3.110000000000247e-05,-0.0001764394059403863
3.111000000000247e-05,-0.0001678044462818803
3.112000000000247e-05,-0.0001414544526916913
3.113000000000248e-05,-0.0001397269794264409
3.114000000000248e-05,-0.0001432789839514611
3.115000000000007e-05,-0.0001430888032012442
3.116000000000248e-05,-0.0001430362290438945
3.117000000000248e-05,-0.0001427741034109417
3.118000000000248e-05,-0.0001427083252228597
3.119000000000248e-05,-0.0001426625340753886
3.120000000000249e-05,-0.0001426442373441946
3.121000000000249e-05,-0.0001502182938008208
3.122000000000249e-05,-0.0001475776453434597
3.123000000000249e-05,-0.0001471650526894077
3.124000000000249e-05,-0.0001469639623449075
3.125000000000008e-05,-0.0001469220587563893
3.12600000000025e-05,-0.000147158668904367
3.12700000000025e-05,-0.0001468828902864091
3.12800000000025e-05,-0.0001468409348044562
3.129000000000249e-05,-0.0001468269802161466
3.13000000000025e-05,-0.0001468140647583229
3.13100000000025e-05,-0.0001535018829210884
3.132000000000251e-05,-0.0001479039776584594
3.133000000000251e-05,-0.0001483366845203755
3.134000000000251e-05,-0.0001488542121405533
3.135000000000008e-05,-0.000153125269017755
3.136000000000251e-05,-0.0001485839397245713
3.137000000000251e-05,-0.0001480059484269618
3.138000000000252e-05,-0.0001480041922850017
3.139000000000251e-05,-0.0001480012664385518
3.140000000000251e-05,-0.0001479854423535872
3.141000000000252e-05,-0.0001825603590083163
3.142000000000252e-05,-0.000173070643430789
3.143000000000252e-05,-0.0001723673546462531
3.144000000000252e-05,-0.0001721211244740159
3.145000000000253e-05,-0.0001720585596559166
3.146000000000253e-05,-0.0001721672864153261
3.147000000000253e-05,-0.0001720850978496566
3.148000000000253e-05,-0.0001720627730345205
3.149000000000253e-05,-0.0001720355195414847
3.150000000000007e-05,-0.0001720087305232761
3.151000000000254e-05,-0.000163640306970873
3.152000000000254e-05,-0.0001728333831112418
3.153000000000254e-05,-0.0001438818588720763
3.154000000000254e-05,-0.000146241013720344
3.155000000000008e-05,-0.0001466354684989421
3.156000000000254e-05,-0.0001467811096884409
3.157000000000255e-05,-0.0001465591757536664
3.158000000000255e-05,-0.0001464888896462044
3.159000000000254e-05,-0.0001464498978678393
3.160000000000254e-05,-0.0001464263845970297
3.161000000000255e-05,-0.0001523766814052721
3.162000000000255e-05,-0.0001480219699464512
3.163000000000256e-05,-0.0001475731220226531
3.164000000000256e-05,-0.0001475108133335521
3.165000000000007e-05,-0.000147492434694867
3.166000000000256e-05,-0.0001478262434594672
3.167000000000256e-05,-0.0001474769304033414
3.168000000000256e-05,-0.000147420860995331
3.169000000000256e-05,-0.0001474394262266
3.170000000000007e-05,-0.0001474028279323157
3.171000000000257e-05,-0.0008553062556698707
3.172000000000257e-05,-0.000173165330075148
3.173000000000257e-05,-0.0001722786487423234
3.174000000000257e-05,-0.0001720558316899629
3.175000000000257e-05,-0.0001719847815782839
3.176000000000258e-05,-0.0001725680248208452
3.177000000000258e-05,-0.000172108887379431
3.178000000000258e-05,-0.000172041589377486
3.179000000000258e-05,-0.0001720241448043585
3.180000000000258e-05,-0.0001720017935731806
3.181000000000258e-05,-0.0001637860459022739
3.182000000000259e-05,-0.0001730139849273275
3.183000000000259e-05,-0.0001421284084286
3.184000000000259e-05,-0.0001461189736045688
3.185000000000008e-05,-0.000145874645844899
3.186000000000259e-05,-0.000146122932211987
3.187000000000259e-05,-0.0001459017134177932
3.18800000000026e-05,-0.0001458318357016693
3.189000000000259e-05,-0.00014579277690848
3.190000000000259e-05,-0.0001457693031741771
3.19100000000026e-05,-0.0001519182873370909
3.19200000000026e-05,-0.0001484889329890137
3.19300000000026e-05,-0.0001479057434364182
3.19400000000026e-05,-0.0001476974120316861
3.195000000000007e-05,-0.0001476259157425916
3.196000000000261e-05,-0.0001479969113110638
3.197000000000261e-05,-0.0001477722982494315
3.198000000000261e-05,-0.0001477224202530393
3.199000000000261e-05,-0.0001477062646201678
3.200000000000007e-05,-0.0001476889819177863
3.201000000000262e-05,-0.0001521448322055363
3.202000000000262e-05,-0.0001780439632729233
3.203000000000262e-05,-0.0001726117922416091
3.204000000000262e-05,-0.0001723670569223537
3.205000000000262e-05,-0.0001723063811072215
3.206000000000262e-05,-0.0001725356463032858
3.207000000000263e-05,-0.0001724541467069764
3.208000000000263e-05,-0.0001724120245536319
3.209000000000263e-05,-0.0001723914040915176
3.210000000000263e-05,-0.00017237755340236
3.211000000000263e-05,-0.0001634225358401155
3.212000000000263e-05,-0.0001705017958724305
3.213000000000263e-05,-0.000141112880500789
3.214000000000264e-05,-0.0001446119617531264
3.215000000000008e-05,-0.0001449640906737436
3.216000000000264e-05,-0.0001452105281319205
3.217000000000264e-05,-0.0001449963594371647
3.218000000000264e-05,-0.0001449194320489633
3.219000000000264e-05,-0.0001448807858286311
3.220000000000264e-05,-0.0001448568504002078
3.221000000000265e-05,-0.0001516231469517168
3.222000000000265e-05,-0.0001485097685337521
3.223000000000265e-05,-0.0001478962579266387
3.224000000000265e-05,-0.0001477194008092858
3.225000000000265e-05,-0.000147669478624348
3.226000000000266e-05,-0.0001479539868740046
3.227000000000266e-05,-0.0001477049293811241
3.228000000000266e-05,-0.0001476534269209089
3.229000000000267e-05,-0.0001476184319625157
3.230000000000007e-05,-0.0001476264487908565
3.231000000000266e-05,-0.0001510868367245443
3.232000000000267e-05,-0.0007911279695982388
3.233000000000267e-05,-0.0001749495064251839
3.234000000000267e-05,-0.0001730858568668495
3.235000000000007e-05,-0.0001729709079481521
3.236000000000267e-05,-0.000173367890353886
3.237000000000267e-05,-0.0001733911270925048
3.238000000000267e-05,-0.0001733730673933174
3.239000000000267e-05,-0.0001733449810816891
3.240000000000267e-05,-0.0001733373168644973
3.241000000000268e-05,-0.0001635329068411584
3.242000000000268e-05,-0.0001415420495463077
3.243000000000268e-05,-0.0001397958745835075
3.244000000000268e-05,-0.0001433968306263383
3.245000000000008e-05,-0.0001434746095203797
3.246000000000269e-05,-0.0001436668559394738
3.247000000000269e-05,-0.000143440674765517
3.248000000000269e-05,-0.0001433762248193725
3.249000000000269e-05,-0.0001433328055366169
3.250000000000269e-05,-0.0001433130935302568
3.25100000000027e-05,-0.000150176660198571
3.25200000000027e-05,-0.0001476794650455843
3.25300000000027e-05,-0.0001470505112904263
3.25400000000027e-05,-0.0001469155647394232
3.255000000000008e-05,-0.0001468678495899375
3.25600000000027e-05,-0.0001470364156763336
3.257000000000271e-05,-0.0001468137184644747
3.258000000000271e-05,-0.0001467857366714172
3.25900000000027e-05,-0.0001467716709841788
3.26000000000027e-05,-0.0001467615969356321
3.261000000000271e-05,-0.00015186508904428
3.262000000000272e-05,-0.0001477601934663255
3.263000000000271e-05,-0.0001479000114553752
3.264000000000272e-05,-0.0001478138784801704
3.265000000000272e-05,-0.0001477975806233013
3.266000000000272e-05,-0.0001477524508407325
3.267000000000273e-05,-0.0001476775514837964
3.268000000000272e-05,-0.0001476251238694831
3.269000000000272e-05,-0.0001476016659332561
3.270000000000008e-05,-0.0001476052821588649
3.271000000000273e-05,-0.000183858350230705
3.272000000000274e-05,-0.0001730915163422399
3.273000000000273e-05,-0.0001722306441897437
3.274000000000273e-05,-0.0001720408051303869
3.275000000000273e-05,-0.0001719852485576519
3.276000000000274e-05,-0.0001721296344737929
3.277000000000274e-05,-0.0001720942805300759
3.278000000000274e-05,-0.0001720404988422625
3.279000000000274e-05,-0.0001720132131245696
3.280000000000274e-05,-0.0001719963292769979
3.281000000000274e-05,-0.0001634646049772348
3.282000000000275e-05,-0.0001729562468263804
3.283000000000275e-05,-0.0001417729534777465
3.284000000000275e-05,-0.0001445238723333485
3.285000000000008e-05,-0.0001463742555395803
3.286000000000275e-05,-0.0001459505741660446
3.287000000000276e-05,-0.0001457407683419259
3.288000000000275e-05,-0.0001456698360551746
3.289000000000276e-05,-0.0001456284384570444
3.290000000000276e-05,-0.000145609662812762
3.291000000000276e-05,-0.0001514265142176359
3.292000000000277e-05,-0.0001485578314497268
3.293000000000276e-05,-0.0001479675214409281
3.294000000000276e-05,-0.000147758171395989
3.295000000000008e-05,-0.0001477122053050777
3.296000000000277e-05,-0.0001480529202180272
3.297000000000278e-05,-0.0001478237489428364
3.298000000000277e-05,-0.000147773680637422
3.299000000000277e-05,-0.0001477306899803697
3.300000000000008e-05,-0.000147748035858592
3.301000000000278e-05,-0.0001499646711792526
3.302000000000278e-05,-0.0001790341445164568
3.303000000000278e-05,-0.0001729203023189684
3.304000000000278e-05,-0.0001726925684186923
3.305000000000007e-05,-0.0001726287603376433
3.306000000000278e-05,-0.0001729209465011199
3.307000000000279e-05,-0.0001727834373736039
3.308000000000279e-05,-0.000172726332031739
3.309000000000279e-05,-0.0001727005649792023
3.310000000000278e-05,-0.0001726865109061748
3.311000000000279e-05,-0.0001626084498364417
3.31200000000028e-05,-0.000147570423501879
3.313000000000279e-05,-0.0001401055528059992
3.31400000000028e-05,-0.0001437751787613378
3.315000000000008e-05,-0.0001440689218702212
3.31600000000028e-05,-0.0001442910364210136
3.317000000000281e-05,-0.000144068768763984
3.31800000000028e-05,-0.0001440040105249678
3.31900000000028e-05,-0.0001439607289212386
