I0.net070 X,I0.net070 Y,net20 X,net20 Y,net3 X,net3 Y,net7 X,net7 Y
2.650000000000172e-05,0.8237643439411985,2.650000000000172e-05,4.690459110626021e-07,2.650000000000172e-05,0.5625237370828141,2.650000000000172e-05,0.6
2.651000000000173e-05,0.6755373318063276,2.651000000000173e-05,1.199996553222928,2.651000000000173e-05,0.5622768910250081,2.651000000000173e-05,0.6
2.652000000000172e-05,0.507826872063511,2.652000000000172e-05,1.199997560661407,2.652000000000172e-05,0.5620301045371402,2.652000000000172e-05,0.6
2.653000000000173e-05,0.4166387480679122,2.653000000000173e-05,1.19999800601745,2.653000000000173e-05,0.5617833780089201,2.653000000000173e-05,0.6
2.654000000000173e-05,0.4000895024123928,2.654000000000173e-05,1.199998245119738,2.654000000000173e-05,0.5615367118299623,2.654000000000173e-05,0.6
2.655000000000006e-05,0.3970322683101692,2.655000000000006e-05,1.199998400247185,2.655000000000006e-05,0.561290106389828,2.655000000000006e-05,0.6
2.656000000000173e-05,0.3849856849502018,2.656000000000173e-05,1.199995760786178,2.656000000000173e-05,0.561043562077817,2.656000000000173e-05,0.6
2.657000000000174e-05,0.3847207834582828,2.657000000000174e-05,1.199997638714507,2.657000000000174e-05,0.5607970792833802,2.657000000000174e-05,0.6
2.658000000000173e-05,0.3847310893609848,2.658000000000173e-05,1.199998113077805,2.658000000000173e-05,0.5605506583957062,2.658000000000173e-05,0.6
2.659000000000174e-05,0.384739209609071,2.659000000000174e-05,1.199998417801898,2.659000000000174e-05,0.5603042998039274,2.659000000000174e-05,0.6
2.660000000000174e-05,0.3847347834487035,2.660000000000174e-05,1.199998535569168,2.660000000000174e-05,0.5600580038970773,2.660000000000174e-05,0.6
2.661000000000174e-05,0.5480171502270376,2.661000000000174e-05,-1.008952120485898e-08,2.661000000000174e-05,0.5598117710640912,2.661000000000174e-05,0.6
2.662000000000174e-05,0.6922768738972864,2.662000000000174e-05,6.82428406270314e-08,2.662000000000174e-05,0.5595656016938039,2.662000000000174e-05,0.6
2.663000000000174e-05,0.7425804602327193,2.663000000000174e-05,1.051179788715806e-09,2.663000000000174e-05,0.5593194961749509,2.663000000000174e-05,0.6
2.664000000000175e-05,0.752099594545505,2.664000000000175e-05,4.088506389760977e-10,2.664000000000175e-05,0.559073454896166,2.664000000000175e-05,0.6
2.665000000000006e-05,0.7541822930627575,2.665000000000006e-05,4.767847661322842e-10,2.665000000000006e-05,0.5588274782460239,2.665000000000006e-05,0.6
2.666000000000175e-05,0.7443092793200472,2.666000000000175e-05,4.689395604676496e-07,2.666000000000175e-05,0.5585815666128302,2.666000000000175e-05,0.6
2.667000000000175e-05,0.742818922060381,2.667000000000175e-05,4.690347465984442e-07,2.667000000000175e-05,0.5583357203850381,2.667000000000175e-05,0.6
2.668000000000175e-05,0.7427450503240485,2.668000000000175e-05,4.690420103200036e-07,2.668000000000175e-05,0.5580899399508303,2.668000000000175e-05,0.6
2.669000000000176e-05,0.7428109376197239,2.669000000000176e-05,4.69044595551922e-07,2.669000000000176e-05,0.557844225698328,2.669000000000176e-05,0.6
2.670000000000175e-05,0.7426725079258888,2.670000000000175e-05,4.690459160699979e-07,2.670000000000175e-05,0.5575985780155475,2.670000000000175e-05,0.6
2.671000000000176e-05,0.5989983123084582,2.671000000000176e-05,1.199996557281094,2.671000000000176e-05,0.5573529972903999,2.671000000000176e-05,0.6
2.672000000000176e-05,0.4285160154666537,2.672000000000176e-05,1.199997439364437,2.672000000000176e-05,0.5571074839106906,2.672000000000176e-05,0.6
2.673000000000176e-05,0.3307070553693953,2.673000000000176e-05,1.199998008730676,2.673000000000176e-05,0.5568620382641192,2.673000000000176e-05,0.6
2.674000000000176e-05,0.3128123137101576,2.674000000000176e-05,1.199998244028323,2.674000000000176e-05,0.5566166607382772,2.674000000000176e-05,0.6
2.675000000000006e-05,0.3110328081400747,2.675000000000006e-05,1.199998398667224,2.675000000000006e-05,0.5563713517206915,2.675000000000006e-05,0.6
2.676000000000177e-05,0.2991227144895428,2.676000000000177e-05,1.199995694178029,2.676000000000177e-05,0.556126111598613,2.676000000000177e-05,0.6
2.677000000000177e-05,0.2987906218120434,2.677000000000177e-05,1.199997315262733,2.677000000000177e-05,0.5558809407594347,2.677000000000177e-05,0.6
2.678000000000177e-05,0.2987761360031368,2.678000000000177e-05,1.199998124792526,2.678000000000177e-05,0.5556358395902731,2.678000000000177e-05,0.6
2.679000000000177e-05,0.2987798737321943,2.679000000000177e-05,1.199998395101731,2.679000000000177e-05,0.5553908084781763,2.679000000000177e-05,0.6
2.680000000000177e-05,0.2987814156020163,2.680000000000177e-05,1.199998543236937,2.680000000000177e-05,0.555145847810082,2.680000000000177e-05,0.6
2.681000000000177e-05,0.4610887552998537,2.681000000000177e-05,-9.60529884027522e-09,2.681000000000177e-05,0.5549009579728162,2.681000000000177e-05,0.6
2.682000000000178e-05,0.6044106319258609,2.682000000000178e-05,-5.456572461403125e-10,2.682000000000178e-05,0.5546561393530939,2.682000000000178e-05,0.6
2.683000000000177e-05,0.6523214392296863,2.683000000000177e-05,3.067126356675103e-10,2.683000000000177e-05,0.5544113923375166,2.683000000000177e-05,0.6
2.684000000000178e-05,0.6612802702386412,2.684000000000178e-05,4.328569001019972e-10,2.684000000000178e-05,0.5541667173125735,2.684000000000178e-05,0.6
2.685000000000006e-05,0.6632135197449655,2.685000000000006e-05,4.751293154987665e-10,2.685000000000006e-05,0.553922114664682,2.685000000000006e-05,0.6
2.686000000000178e-05,0.6534952709447103,2.686000000000178e-05,4.689403712877734e-07,2.686000000000178e-05,0.5536775847799769,2.686000000000178e-05,0.6
2.687000000000178e-05,0.6518832021208121,2.687000000000178e-05,4.690347057315678e-07,2.687000000000178e-05,0.55343312804473,2.687000000000178e-05,0.6
2.688000000000178e-05,0.6518120065815036,2.688000000000178e-05,4.690419778487605e-07,2.688000000000178e-05,0.5531887448449303,2.688000000000178e-05,0.6
2.689000000000179e-05,0.6518220121900545,2.689000000000179e-05,4.690443902924695e-07,2.689000000000179e-05,0.552944435566492,2.689000000000179e-05,0.6
2.690000000000179e-05,0.6518317193921322,2.690000000000179e-05,4.690462050073136e-07,2.690000000000179e-05,0.552700200595213,2.690000000000179e-05,0.6
2.691000000000179e-05,0.5147528971640091,2.691000000000179e-05,1.199996559277024,2.691000000000179e-05,0.5524560403167734,2.691000000000179e-05,0.6
2.692000000000179e-05,0.3407692924069567,2.692000000000179e-05,1.199997556249578,2.692000000000179e-05,0.5522119551167357,2.692000000000179e-05,0.6
2.693000000000179e-05,0.2355016681726899,2.693000000000179e-05,1.199998014688253,2.693000000000179e-05,0.5519679453805438,2.693000000000179e-05,0.6
2.69400000000018e-05,0.2175190538124666,2.69400000000018e-05,1.199998244572949,2.69400000000018e-05,0.5517240114935225,2.69400000000018e-05,0.6
2.695000000000006e-05,0.2152179096061203,2.695000000000006e-05,1.19999839912646,2.695000000000006e-05,0.5514801538409186,2.695000000000006e-05,0.6
2.69600000000018e-05,0.2033666959865329,2.69600000000018e-05,1.199995844493949,2.69600000000018e-05,0.5512363728076901,2.69600000000018e-05,0.6
2.69700000000018e-05,0.2031470533267746,2.69700000000018e-05,1.199997631758886,2.69700000000018e-05,0.5509926687789272,2.69700000000018e-05,0.6
2.69800000000018e-05,0.2031491431121633,2.69800000000018e-05,1.199998128301838,2.69800000000018e-05,0.5507490421394297,2.69800000000018e-05,0.6
2.69900000000018e-05,0.2031606509883387,2.69900000000018e-05,1.199998417674993,2.69900000000018e-05,0.5505054932739172,2.69900000000018e-05,0.6
2.70000000000018e-05,0.2031565032220314,2.70000000000018e-05,1.199998539245159,2.70000000000018e-05,0.5502620225669868,2.70000000000018e-05,0.6
2.701000000000181e-05,0.3618730352128955,2.701000000000181e-05,-2.415468184942738e-10,2.701000000000181e-05,0.5500186304031115,2.701000000000181e-05,0.6
2.702000000000181e-05,0.5045116592994888,2.702000000000181e-05,-2.417456553733001e-09,2.702000000000181e-05,0.5497753171666413,2.702000000000181e-05,0.6
2.703000000000181e-05,0.5515487485998117,2.703000000000181e-05,3.907538712063947e-10,2.703000000000181e-05,0.5495320832418007,2.703000000000181e-05,0.6
2.704000000000181e-05,0.5603957416543108,2.704000000000181e-05,5.111898746786777e-11,2.704000000000181e-05,0.5492889290126894,2.704000000000181e-05,0.6
2.705000000000006e-05,0.5624906036081342,2.705000000000006e-05,3.763710583515612e-10,2.705000000000006e-05,0.5490458548633237,2.705000000000006e-05,0.6
2.706000000000181e-05,0.5508211935556593,2.706000000000181e-05,4.69024590229804e-07,2.706000000000181e-05,0.5488028611774231,2.706000000000181e-05,0.6
2.707000000000182e-05,0.5509871133799894,2.707000000000182e-05,4.690492946141504e-07,2.707000000000182e-05,0.5485599483388353,2.707000000000182e-05,0.6
2.708000000000181e-05,0.5508110626745644,2.708000000000181e-05,4.690491631506898e-07,2.708000000000181e-05,0.5483171167311105,2.708000000000181e-05,0.6
2.709000000000182e-05,0.5508092276765726,2.709000000000182e-05,4.690490546142751e-07,2.709000000000182e-05,0.5480743667377129,2.709000000000182e-05,0.6
2.710000000000006e-05,0.5508778476217123,2.710000000000006e-05,4.690489778999551e-07,2.710000000000006e-05,0.5478316987420206,2.710000000000006e-05,0.6
2.711000000000182e-05,0.714680088583882,2.711000000000182e-05,2.752251941858341e-06,2.711000000000182e-05,0.5475891131271114,2.711000000000182e-05,0.6
2.712000000000182e-05,0.8543848732732143,2.712000000000182e-05,1.717061373075749e-06,2.712000000000182e-05,0.5473466102761892,2.712000000000182e-05,0.6
2.713000000000182e-05,0.8980022559273642,2.713000000000182e-05,1.254862565926534e-06,2.713000000000182e-05,0.5471041905721564,2.713000000000182e-05,0.6
2.714000000000183e-05,0.9060920154787891,2.714000000000183e-05,9.893560792229359e-07,2.714000000000183e-05,0.5468618543978268,2.714000000000183e-05,0.6
2.715000000000006e-05,0.9077615695471506,2.715000000000006e-05,8.165416540794511e-07,2.715000000000006e-05,0.546619602135925,2.715000000000006e-05,0.6
2.716000000000183e-05,0.897862422177385,2.716000000000183e-05,4.689830010037532e-07,2.716000000000183e-05,0.546377434168872,2.716000000000183e-05,0.6
2.717000000000183e-05,0.896509292843467,2.717000000000183e-05,4.690350465651922e-07,2.717000000000183e-05,0.5461353508792126,2.717000000000183e-05,0.6
2.718000000000183e-05,0.8964250130362392,2.718000000000183e-05,4.690420897792725e-07,2.718000000000183e-05,0.5458933526491865,2.718000000000183e-05,0.6
2.719000000000184e-05,0.8967276216481591,2.719000000000184e-05,4.690444515926747e-07,2.719000000000184e-05,0.5456514398609419,2.719000000000184e-05,0.6
2.720000000000184e-05,0.8966407752913241,2.720000000000184e-05,4.690462277113563e-07,2.720000000000184e-05,0.5454096128964921,2.720000000000184e-05,0.6
2.721000000000184e-05,0.7461338376371301,2.721000000000184e-05,1.19999653175186,2.721000000000184e-05,0.5451678721377151,2.721000000000184e-05,0.6
2.722000000000184e-05,0.5782005875633131,2.722000000000184e-05,1.199997572161722,2.722000000000184e-05,0.5449262179663521,2.722000000000184e-05,0.6
2.723000000000184e-05,0.4763545236509155,2.723000000000184e-05,1.199997978462338,2.723000000000184e-05,0.5446846507640085,2.723000000000184e-05,0.6
2.724000000000184e-05,0.4565240167180251,2.724000000000184e-05,1.199998245554202,2.724000000000184e-05,0.5444431709121516,2.724000000000184e-05,0.6
2.725000000000006e-05,0.4524868302602585,2.725000000000006e-05,1.199998400262328,2.725000000000006e-05,0.5442017787921543,2.725000000000006e-05,0.6
2.726000000000185e-05,0.4406282777035088,2.726000000000185e-05,1.199995752454015,2.726000000000185e-05,0.5439604747850784,2.726000000000185e-05,0.6
2.727000000000185e-05,0.4403046187486391,2.727000000000185e-05,1.199997641649971,2.727000000000185e-05,0.543719259272105,2.727000000000185e-05,0.6
2.728000000000185e-05,0.4403326939631553,2.728000000000185e-05,1.199998107244805,2.728000000000185e-05,0.5434781326341033,2.728000000000185e-05,0.6
2.729000000000185e-05,0.4403350534391655,2.729000000000185e-05,1.19999841684506,2.729000000000185e-05,0.5432370952518453,2.729000000000185e-05,0.6
2.730000000000185e-05,0.4403286002540399,2.730000000000185e-05,1.1999985355931,2.730000000000185e-05,0.5429961475059617,2.730000000000185e-05,0.6
2.731000000000186e-05,0.6017528767514888,2.731000000000186e-05,6.185162144018157e-09,2.731000000000186e-05,0.5427552897769421,2.731000000000186e-05,0.6
2.732000000000186e-05,0.7415481348056702,2.732000000000186e-05,-6.798692391176869e-10,2.732000000000186e-05,0.5425145224451335,2.732000000000186e-05,0.6
2.733000000000186e-05,0.7825211237120386,2.733000000000186e-05,6.061036020121902e-10,2.733000000000186e-05,0.5422738458907408,2.733000000000186e-05,0.6
2.734000000000186e-05,0.7909133413124552,2.734000000000186e-05,4.638470901334373e-10,2.734000000000186e-05,0.5420332604938246,2.734000000000186e-05,0.6
2.735000000000006e-05,0.7927219749544215,2.735000000000006e-05,4.764099722922023e-10,2.735000000000006e-05,0.5417927666343457,2.735000000000006e-05,0.6
2.736000000000187e-05,0.7830347338924618,2.736000000000187e-05,4.689366175496766e-07,2.736000000000187e-05,0.5415523646919468,2.736000000000187e-05,0.6
2.737000000000186e-05,0.7815543393213542,2.737000000000186e-05,4.690345631871026e-07,2.737000000000186e-05,0.5413120550463852,2.737000000000186e-05,0.6
2.738000000000187e-05,0.7815106416710541,2.738000000000187e-05,4.690414358242041e-07,2.738000000000187e-05,0.5410718380770994,2.738000000000187e-05,0.6
2.739000000000187e-05,0.7816222737841102,2.739000000000187e-05,4.69044396905036e-07,2.739000000000187e-05,0.5408317141634248,2.739000000000187e-05,0.6
2.740000000000006e-05,0.7815448878273307,2.740000000000006e-05,4.690459190714702e-07,2.740000000000006e-05,0.5405916836845931,2.740000000000006e-05,0.6
2.741000000000187e-05,0.6365419743956234,2.741000000000187e-05,1.199996559003246,2.741000000000187e-05,0.5403517470195152,2.741000000000187e-05,0.6
2.742000000000187e-05,0.463798938092212,2.742000000000187e-05,1.199997558471758,2.742000000000187e-05,0.5401119045472138,2.742000000000187e-05,0.6
2.743000000000187e-05,0.3567875211453241,2.743000000000187e-05,1.199998011437927,2.743000000000187e-05,0.5398721566463897,2.743000000000187e-05,0.6
2.744000000000188e-05,0.3364373157141675,2.744000000000188e-05,1.199998245536686,2.744000000000188e-05,0.5396325036956373,2.744000000000188e-05,0.6
2.745000000000006e-05,0.3328883833325856,2.745000000000006e-05,1.199998400568144,2.745000000000006e-05,0.5393929460734453,2.745000000000006e-05,0.6
2.746000000000188e-05,0.3209458634423426,2.746000000000188e-05,1.199995777699636,2.746000000000188e-05,0.5391534841579769,2.746000000000188e-05,0.6
2.747000000000188e-05,0.3206475972928431,2.747000000000188e-05,1.199997652468704,2.747000000000188e-05,0.5389141183275059,2.747000000000188e-05,0.6
2.748000000000188e-05,0.3206587373518075,2.748000000000188e-05,1.199998103195895,2.748000000000188e-05,0.5386748489599801,2.748000000000188e-05,0.6
2.749000000000188e-05,0.3206666396253866,2.749000000000188e-05,1.199998418037787,2.749000000000188e-05,0.5384356764332385,2.749000000000188e-05,0.6
2.750000000000188e-05,0.3206623968973659,2.750000000000188e-05,1.199998535487899,2.750000000000188e-05,0.5381966011249669,2.750000000000188e-05,0.6
2.751000000000189e-05,0.4811957774601582,2.751000000000189e-05,-9.995358605869968e-09,2.751000000000189e-05,0.5379576234126983,2.751000000000189e-05,0.6
2.752000000000189e-05,0.6210879899813156,2.752000000000189e-05,-6.205164655713391e-10,2.752000000000189e-05,0.5377187436738107,2.752000000000189e-05,0.6
2.753000000000189e-05,0.6588875398352335,2.753000000000189e-05,1.146209783408691e-10,2.753000000000189e-05,0.5374799622855282,2.753000000000189e-05,0.6
2.754000000000189e-05,0.6665198457488899,2.754000000000189e-05,4.214912210409841e-10,2.754000000000189e-05,0.537241279624919,2.754000000000189e-05,0.6
2.755000000000006e-05,0.6681771364575578,2.755000000000006e-05,4.758732854830022e-10,2.755000000000006e-05,0.5370026960689391,2.755000000000006e-05,0.6
2.756000000000189e-05,0.658537457314767,2.756000000000189e-05,4.689526428730127e-07,2.756000000000189e-05,0.5367642119942139,2.756000000000189e-05,0.6
2.75700000000019e-05,0.6568205835776166,2.75700000000019e-05,4.690347049365776e-07,2.75700000000019e-05,0.5365258277774728,2.75700000000019e-05,0.6
2.75800000000019e-05,0.6569794615989754,2.75800000000019e-05,4.690413648724988e-07,2.75800000000019e-05,0.5362875437951138,2.75800000000019e-05,0.6
2.75900000000019e-05,0.6569330723290289,2.75900000000019e-05,4.690449744781638e-07,2.75900000000019e-05,0.5360493604234196,2.75900000000019e-05,0.6
2.76000000000019e-05,0.6569371746468617,2.76000000000019e-05,4.690456975773456e-07,2.76000000000019e-05,0.5358112780385145,2.76000000000019e-05,0.6
2.76100000000019e-05,0.5210752288192387,2.76100000000019e-05,1.19999655043269,2.76100000000019e-05,0.5355732970163627,2.76100000000019e-05,0.6
2.76200000000019e-05,0.3437917892557529,2.76200000000019e-05,1.199997556375554,2.76200000000019e-05,0.535335417732769,2.76200000000019e-05,0.6
2.763000000000191e-05,0.2279658592680395,2.763000000000191e-05,1.19999801594743,2.763000000000191e-05,0.5350976405633772,2.763000000000191e-05,0.6
2.764000000000191e-05,0.2051139214993514,2.764000000000191e-05,1.199998241328138,2.764000000000191e-05,0.5348599658836699,2.764000000000191e-05,0.6
2.765000000000006e-05,0.2031898382198072,2.765000000000006e-05,1.1999983985685,2.765000000000006e-05,0.5346223940690116,2.765000000000006e-05,0.6
2.766000000000191e-05,0.1912007494947336,2.766000000000191e-05,1.199995759585771,2.766000000000191e-05,0.5343849254944292,2.766000000000191e-05,0.6
2.767000000000191e-05,0.1909640640735673,2.767000000000191e-05,1.199997637407696,2.767000000000191e-05,0.5341475605350494,2.767000000000191e-05,0.6
2.768000000000191e-05,0.1909711500482132,2.768000000000191e-05,1.199998110138186,2.768000000000191e-05,0.5339102995656604,2.768000000000191e-05,0.6
2.769000000000192e-05,0.1909779579202896,2.769000000000192e-05,1.199998416292126,2.769000000000192e-05,0.5336731429609293,2.769000000000192e-05,0.6
2.770000000000192e-05,0.1909749676640976,2.770000000000192e-05,1.199998536414479,2.770000000000192e-05,0.5334360910953588,2.770000000000192e-05,0.6
2.771000000000192e-05,0.3489693605877797,2.771000000000192e-05,2.634023821132585e-09,2.771000000000192e-05,0.5331991443432862,2.771000000000192e-05,0.6
2.772000000000192e-05,0.4878522607581113,2.772000000000192e-05,-8.357445720845679e-10,2.772000000000192e-05,0.5329623030788828,2.772000000000192e-05,0.6
2.773000000000192e-05,0.5251135572065992,2.773000000000192e-05,-1.071304229785654e-09,2.773000000000192e-05,0.5327255676761531,2.773000000000192e-05,0.6
2.774000000000193e-05,0.5329075897172272,2.774000000000193e-05,3.218380964198258e-12,2.774000000000193e-05,0.5324889385089349,2.774000000000193e-05,0.6
2.775000000000006e-05,0.5336013229163615,2.775000000000006e-05,8.044490927567667e-10,2.775000000000006e-05,0.5322524159509417,2.775000000000006e-05,0.6
2.776000000000193e-05,0.5230492049740253,2.776000000000193e-05,4.690251091187046e-07,2.776000000000193e-05,0.5320160003755432,2.776000000000193e-05,0.6
2.777000000000193e-05,0.5217425304236962,2.777000000000193e-05,4.690493219757874e-07,2.777000000000193e-05,0.5317796921562035,2.777000000000193e-05,0.6
2.778000000000193e-05,0.5215183096025405,2.778000000000193e-05,4.690491680252976e-07,2.778000000000193e-05,0.5315434916660418,2.778000000000193e-05,0.6
2.779000000000193e-05,0.5219317379788135,2.779000000000193e-05,4.690490465960129e-07,2.779000000000193e-05,0.5313073992780506,2.779000000000193e-05,0.6
2.780000000000007e-05,0.5219667620712618,2.780000000000007e-05,4.690489744955806e-07,2.780000000000007e-05,0.5310714153650967,2.780000000000007e-05,0.6
2.781000000000193e-05,0.6831591713582078,2.781000000000193e-05,2.721618487675478e-06,2.781000000000193e-05,0.5308355402996979,2.781000000000193e-05,0.6
2.782000000000194e-05,0.8184554147597589,2.782000000000194e-05,1.716729027572247e-06,2.782000000000194e-05,0.530599774454466,2.782000000000194e-05,0.6
2.783000000000194e-05,0.8534239010639453,2.783000000000194e-05,1.255105574373093e-06,2.783000000000194e-05,0.530364118201663,2.783000000000194e-05,0.6
2.784000000000194e-05,0.860796227911758,2.784000000000194e-05,9.886698704854032e-07,2.784000000000194e-05,0.5301285719134224,2.784000000000194e-05,0.6
2.785000000000194e-05,0.8627713263802962,2.785000000000194e-05,8.144482754865625e-07,2.785000000000194e-05,0.529893135961704,2.785000000000194e-05,0.6
2.786000000000194e-05,0.8525710982073609,2.786000000000194e-05,4.689819030695057e-07,2.786000000000194e-05,0.5296578107182932,2.786000000000194e-05,0.6
2.787000000000194e-05,0.8511608079101826,2.787000000000194e-05,4.690347141194505e-07,2.787000000000194e-05,0.5294225965548007,2.787000000000194e-05,0.6
2.788000000000195e-05,0.8510231946584843,2.788000000000195e-05,4.690417340272398e-07,2.788000000000195e-05,0.5291874938426619,2.788000000000195e-05,0.6
2.789000000000195e-05,0.8511839010003671,2.789000000000195e-05,4.69044630533986e-07,2.789000000000195e-05,0.528952502953136,2.789000000000195e-05,0.6
2.790000000000195e-05,0.8510928393273935,2.790000000000195e-05,4.690459101294742e-07,2.790000000000195e-05,0.5287176242573056,2.790000000000195e-05,0.6
2.791000000000195e-05,0.7033480283864526,2.791000000000195e-05,1.199996540141386,2.791000000000195e-05,0.5284828581260764,2.791000000000195e-05,0.6
2.792000000000196e-05,0.5309102383171324,2.792000000000196e-05,1.199997559988731,2.792000000000196e-05,0.5282482049301758,2.792000000000196e-05,0.6
2.793000000000195e-05,0.4182324853042976,2.793000000000195e-05,1.19999801143284,2.793000000000195e-05,0.5280136650401537,2.793000000000195e-05,0.6
2.794000000000196e-05,0.3950186751885483,2.794000000000196e-05,1.19999824580087,2.794000000000196e-05,0.5277792388263801,2.794000000000196e-05,0.6
2.795000000000006e-05,0.3907819363024955,2.795000000000006e-05,1.19999840033569,2.795000000000006e-05,0.5275449266590909,2.795000000000006e-05,0.6
2.796000000000196e-05,0.3785755779240869,2.796000000000196e-05,1.199995759641415,2.796000000000196e-05,0.5273107289081636,2.796000000000196e-05,0.6
2.797000000000196e-05,0.378305865082906,2.797000000000196e-05,1.19999765013427,2.797000000000196e-05,0.5270766459435615,2.797000000000196e-05,0.6
2.798000000000196e-05,0.3783168415771554,2.798000000000196e-05,1.199998104065758,2.798000000000196e-05,0.5268426781348892,2.798000000000196e-05,0.6
2.799000000000197e-05,0.3783252290571542,2.799000000000197e-05,1.199998418256682,2.799000000000197e-05,0.5266088258516138,2.799000000000197e-05,0.6
2.800000000000196e-05,0.3783207672974107,2.800000000000196e-05,1.199998534659183,2.800000000000196e-05,0.5263750894630199,2.800000000000196e-05,0.6
2.801000000000197e-05,0.5366368738617577,2.801000000000197e-05,-8.130731213035125e-09,2.801000000000197e-05,0.5261414693382096,2.801000000000197e-05,0.6
2.802000000000197e-05,0.672234292474868,2.802000000000197e-05,-4.939323747634212e-09,2.802000000000197e-05,0.5259079658461003,2.802000000000197e-05,0.6
2.803000000000197e-05,0.7053751224982563,2.803000000000197e-05,2.607194266685962e-10,2.803000000000197e-05,0.5256745793554265,2.803000000000197e-05,0.6
2.804000000000197e-05,0.712517626964333,2.804000000000197e-05,4.285638488281181e-10,2.804000000000197e-05,0.5254413102347368,2.804000000000197e-05,0.6
2.805000000000006e-05,0.7140881952040214,2.805000000000006e-05,4.790609685752356e-10,2.805000000000006e-05,0.52520815885244,2.805000000000006e-05,0.6
2.806000000000197e-05,0.7043286204323698,2.806000000000197e-05,4.689531975739929e-07,2.806000000000197e-05,0.52497512557658,2.806000000000197e-05,0.6
2.807000000000198e-05,0.7027823856007319,2.807000000000198e-05,4.690346693768418e-07,2.807000000000198e-05,0.5247422107752819,2.807000000000198e-05,0.6
2.808000000000198e-05,0.7028041156973608,2.808000000000198e-05,4.69041525353409e-07,2.808000000000198e-05,0.5245094148163052,2.808000000000198e-05,0.6
2.809000000000198e-05,0.7028087935694022,2.809000000000198e-05,4.690444201831417e-07,2.809000000000198e-05,0.524276738067267,2.809000000000198e-05,0.6
2.810000000000198e-05,0.702807871488219,2.810000000000198e-05,4.690460945288207e-07,2.810000000000198e-05,0.5240441808955952,2.810000000000198e-05,0.6
2.811000000000198e-05,0.5645804279674319,2.811000000000198e-05,1.199996545876976,2.811000000000198e-05,0.5238117436685296,2.811000000000198e-05,0.6
2.812000000000199e-05,0.3868008379793743,2.812000000000199e-05,1.199997705297476,2.812000000000199e-05,0.5235794267531199,2.812000000000199e-05,0.6
2.813000000000199e-05,0.2663874780303501,2.813000000000199e-05,1.199998014218754,2.813000000000199e-05,0.5233472305162267,2.813000000000199e-05,0.6
2.814000000000199e-05,0.2412616378319763,2.814000000000199e-05,1.199998246425687,2.814000000000199e-05,0.5231151553245192,2.814000000000199e-05,0.6
2.815000000000006e-05,0.2372474170149237,2.815000000000006e-05,1.19999839466774,2.815000000000006e-05,0.5228832015445207,2.815000000000006e-05,0.6
2.816000000000199e-05,0.2251165373231443,2.816000000000199e-05,1.199995826963279,2.816000000000199e-05,0.5226513695423838,2.816000000000199e-05,0.6
2.8170000000002e-05,0.2248892520063892,2.8170000000002e-05,1.199997627164022,2.8170000000002e-05,0.5224196596843369,2.8170000000002e-05,0.6
2.818000000000199e-05,0.224881192672641,2.818000000000199e-05,1.199998120551083,2.818000000000199e-05,0.5221880723362367,2.818000000000199e-05,0.6
2.8190000000002e-05,0.2248928496749078,2.8190000000002e-05,1.199998415596652,2.8190000000002e-05,0.5219566078637914,2.8190000000002e-05,0.6
2.8200000000002e-05,0.224891103285402,2.8200000000002e-05,1.199998538971663,2.8200000000002e-05,0.5217252666325147,2.8200000000002e-05,0.6
2.8210000000002e-05,0.3829995808476591,2.8210000000002e-05,-9.809812741568623e-10,2.8210000000002e-05,0.5214940490077264,2.8210000000002e-05,0.6
2.8220000000002e-05,0.517446372763123,2.8220000000002e-05,-1.963399599905653e-09,2.8220000000002e-05,0.5212629553545506,2.8220000000002e-05,0.6
2.8230000000002e-05,0.5477174733120169,2.8230000000002e-05,6.077454448466452e-10,2.8230000000002e-05,0.5210319860379155,2.8230000000002e-05,0.6
2.824000000000201e-05,0.5546241291267616,2.824000000000201e-05,4.603992174860035e-10,2.824000000000201e-05,0.5208011414225533,2.824000000000201e-05,0.6
2.825000000000006e-05,0.5560081388583942,2.825000000000006e-05,4.759758186788634e-10,2.825000000000006e-05,0.520570421873044,2.825000000000006e-05,0.6
2.826000000000201e-05,0.5442287260273656,2.826000000000201e-05,4.690453289790526e-07,2.826000000000201e-05,0.5203398277535908,2.826000000000201e-05,0.6
2.827000000000201e-05,0.5444036176778648,2.827000000000201e-05,4.690493625851543e-07,2.827000000000201e-05,0.5201093594284675,2.827000000000201e-05,0.6
2.828000000000201e-05,0.5440113430425351,2.828000000000201e-05,4.690491175743423e-07,2.828000000000201e-05,0.5198790172615707,2.828000000000201e-05,0.6
2.829000000000201e-05,0.5443157669119658,2.829000000000201e-05,4.690490361731587e-07,2.829000000000201e-05,0.5196488016166416,2.829000000000201e-05,0.6
2.830000000000202e-05,0.5442739469400837,2.830000000000202e-05,4.690489859099196e-07,2.830000000000202e-05,0.5194187128572227,2.830000000000202e-05,0.6
2.831000000000201e-05,0.7028544441996455,2.831000000000201e-05,2.6955113619613e-06,2.831000000000201e-05,0.5191887513466551,2.831000000000201e-05,0.6
2.832000000000202e-05,0.8345594987223973,2.832000000000202e-05,1.714906452360597e-06,2.832000000000202e-05,0.5189589174480796,2.832000000000202e-05,0.6
2.833000000000202e-05,0.8646491895093367,2.833000000000202e-05,1.254997109786112e-06,2.833000000000202e-05,0.5187292115244352,2.833000000000202e-05,0.6
