/net21 X,/net21 YRe,/net21 YReImag
12.30268770812378,0.0631275250858012,-4.107114296182338e-07
12.58925411794163,0.06312752508565855,-4.202781277768658e-07
12.8824955169313,0.06312752508551216,-4.300676629618057e-07
13.18256738556403,0.063127525085356,-4.400852257141369e-07
13.48962882591649,0.06312752508519294,-4.503361274782437e-07
13.8038426460288,0.06312752508503659,-4.608258034180375e-07
14.12537544622749,0.06312752508485783,-4.715598152983043e-07
14.45439770745922,0.06312752508467026,-4.825438544343267e-07
14.79108388168202,0.06312752508446232,-4.937837447089387e-07
15.13561248436203,0.06312752508425673,-5.052854456609304e-07
15.48816618912476,0.06312752508404425,-5.170550556443038e-07
15.84893192461108,0.0631275250838074,-5.290988150618891e-07
16.21810097358924,0.06312752508357145,-5.41423109674577e-07
16.59586907437554,0.06312752508332449,-5.540344739863776e-07
16.98243652461738,0.06312752508306591,-5.669395947095678e-07
17.37800828749369,0.06312752508279473,-5.801453143099519e-07
17.78279410038916,0.06312752508251132,-5.936586346348516e-07
18.19700858609976,0.06312752508221453,-6.074867206255485e-07
18.6208713666286,0.06312752508190328,-6.216369041162474e-07
19.0546071796324,0.06312752508157805,-6.361166877215238e-07
19.49844599758038,0.06312752508123928,-6.509337488142983e-07
19.95262314968872,0.06312752508088273,-6.660959435964247e-07
20.41737944669521,0.06312752508050888,-6.816113112642567e-07
20.89296130854031,0.06312752508011982,-6.974880782711108e-07
21.37962089502224,0.06312752507970956,-7.137346626889105e-07
21.87761623949544,0.06312752507928063,-7.303596786717751e-07
22.38721138568331,0.06312752507883383,-7.473719410232213e-07
22.90867652767764,0.06312752507836265,-7.647804698698231e-07
23.44228815319913,0.06312752507787071,-7.825944954440204e-07
23.98832919019481,0.0631275250773696,-8.008234629781119e-07
24.5470891568502,0.06312752507682941,-8.19477037711516e-07
25.1188643150957,0.06312752507626557,-8.385651100166469e-07
25.70395782768853,0.06312752507566161,-8.580978006418229e-07
26.30267991895371,0.06312752507504109,-8.780854660784668e-07
26.91534803926904,0.06312752507439627,-8.98538704051213e-07
27.54228703338154,0.06312752507371626,-9.194683591373492e-07
28.18382931264442,0.06312752507300659,-9.408855285170761e-07
28.84031503126593,0.06312752507226074,-9.62801567856936e-07
29.51209226666373,0.06312752507147988,-9.85228097331036e-07
30.19951720402003,0.06312752507066406,-1.008177007782099e-06
30.90295432513577,0.06312752506982247,-1.031660467026324e-06
31.62277660168365,0.06312752506891604,-1.055690926303851e-06
32.35936569296268,0.06312752506797729,-1.0802811268828e-06
33.11311214825896,0.06312752506698148,-1.105444106812453e-06
33.8844156139201,0.06312752506595204,-1.131193207838218e-06
34.67368504525301,0.06312752506487881,-1.157542082474007e-06
35.48133892335738,0.06312752506375227,-1.18450470124163e-06
36.30780547700997,0.06312752506257553,-1.212095360078415e-06
37.15352290971708,0.06312752506133859,-1.240328687916561e-06
38.01893963205595,0.06312752506004493,-1.269219654440155e-06
38.90451449942788,0.06312752505867797,-1.298783578021562e-06
39.81071705534954,0.0631275250572592,-1.329036133844746e-06
40.73802778041109,0.06312752505578619,-1.359993362215063e-06
41.68693834703335,0.06312752505422989,-1.391671677063911e-06
42.65795188015907,0.06312752505260612,-1.424087874653356e-06
43.65158322401639,0.06312752505089678,-1.457259142479801e-06
44.6683592150961,0.0631275250490714,-1.491203068387514e-06
45.70881896148729,0.06312752504722957,-1.525937649897747e-06
46.7735141287196,0.06312752504528277,-1.56148130374284e-06
47.86300923226361,0.06312752504322142,-1.597852875638e-06
48.97788193684438,0.06312752504106303,-1.635071650272305e-06
50.11872336272698,0.06312752503881339,-1.673157361532624e-06
51.28613839913623,0.06312752503645704,-1.712130202966454e-06
52.480746024977,0.06312752503400748,-1.75201083849031e-06
53.70317963702501,0.06312752503139953,-1.792820413342657e-06
54.95408738576219,0.06312752502868391,-1.834580565301482e-06
56.23413251903463,0.06312752502589324,-1.877313436152869e-06
57.54399373371541,0.06312752502289108,-1.921041683425627e-06
58.88436553555861,0.06312752501979746,-1.965788492418867e-06
60.25595860743547,0.06312752501655132,-2.011577588480481e-06
61.65950018614791,0.06312752501312294,-2.058433249593696e-06
63.09573444801901,0.06312752500957038,-2.106380319251824e-06
64.56542290346522,0.06312752500584322,-2.155444219623442e-06
66.06934480075925,0.06312752500193601,-2.205650965037138e-06
67.60829753919782,0.06312752499781822,-2.257027175772006e-06
69.18309709189329,0.06312752499353319,-2.309600092176033e-06
70.79457843841342,0.06312752498906479,-2.363397589104044e-06
72.44359600749863,0.06312752498436647,-2.418448190698253e-06
74.13102413009136,0.0631275249794242,-2.474781085514784e-06
75.85775750291798,0.06312752497428449,-2.532426142001241e-06
77.62471166286876,0.06312752496887894,-2.591413924325554e-06
79.43282347242773,0.06312752496320372,-2.651775708589421e-06
81.28305161640949,0.06312752495730703,-2.713543499410992e-06
83.17637711026666,0.06312752495111876,-2.776750046886021e-06
85.11380382023719,0.06312752494462026,-2.841428863960362e-06
87.0963589956076,0.063127524937831,-2.907614244198496e-06
89.12509381337408,0.06312752493071039,-2.975341279962046e-06
91.20108393559049,0.06312752492328168,-3.044645881020453e-06
93.32543007969861,0.06312752491547172,-3.115564793585394e-06
95.49925860214309,0.06312752490729469,-3.188135619801914e-06
97.72372209558054,0.06312752489875209,-3.262396837680789e-06
99.99999999999946,0.06312752488977327,-3.338387821496492e-06
102.3292992280749,0.06312752488040109,-3.416148862674738e-06
104.7128548050894,0.06312752487057735,-3.495721191142929e-06
107.15193052376,0.06312752486027483,-3.577146997198534e-06
109.6478196143179,0.06312752484951489,-3.660469453880318e-06
112.2018454301957,0.06312752483825085,-3.74573273985173e-06
114.8153621496876,0.06312752482642653,-3.832982062828631e-06
117.4897554939523,0.06312752481404413,-3.922263683553536e-06
120.2264434617406,0.06312752480110967,-4.013624940320367e-06
123.0268770812374,0.06312752478756242,-4.107114274068549e-06
125.892541179416,0.06312752477332642,-4.202781254069514e-06
128.8249551693126,0.06312752475846355,-4.300676604224227e-06
131.8256738556399,0.06312752474289919,-4.400852229931798e-06
134.8962882591645,0.06312752472661036,-4.503361245627969e-06
138.0384264602876,0.06312752470954675,-4.60825800294017e-06
141.2537544622746,0.06312752469163967,-4.715598119505868e-06
144.5439770745919,0.06312752467292858,-4.825438508472563e-06
147.9108388168198,0.06312752465332205,-4.937837408653796e-06
151.3561248436199,0.06312752463280767,-5.052854415425755e-06
154.8816618912472,0.06312752461131392,-5.170550512313601e-06
158.4893192461104,0.06312752458882008,-5.29098810333548e-06
162.181009735892,0.06312752456525407,-5.414231046080477e-06
165.9586907437551,0.06312752454058017,-5.540344685575001e-06
169.8243652461734,0.06312752451475542,-5.669395888925498e-06
173.7800828749365,0.06312752448771908,-5.80145308077097e-06
177.8279410038912,0.0631275244593788,-5.936586279561027e-06
181.9700858609972,0.06312752442970307,-6.074867134690169e-06
186.2087136662855,0.06312752439863628,-6.216368964478463e-06
190.5460717963235,0.06312752436612658,-6.361166795048773e-06
194.9844599758032,0.06312752433203801,-6.509337400096391e-06
199.5262314968867,0.0631275242963836,-6.660959341621927e-06
204.1737944669516,0.06312752425904039,-6.816113011553306e-06
208.9296130854026,0.06312752421993414,-6.974880674391711e-06
213.7962089502218,0.06312752417897485,-7.137346510821582e-06
218.7761623949538,0.06312752413611486,-7.303596662351661e-06
223.8721138568325,0.06312752409120828,-7.473719276970281e-06
229.0867652767758,0.06312752404419096,-7.647804555905393e-06
234.4228815319906,0.06312752399494452,-7.82594480143277e-06
239.8832919019474,0.06312752394339216,-8.008234465828639e-06
245.4708915685014,0.06312752388941553,-8.194770201437853e-06
251.1886431509563,0.06312752383289802,-8.385650911925983e-06
257.0395782768846,0.06312752377367664,-8.580977804710468e-06
263.0267991895364,0.06312752371169755,-8.780854444651335e-06
269.1534803926897,0.063127523646825,-8.985386808925145e-06
275.4228703338148,0.06312752357887257,-9.194683343224786e-06
281.8382931264435,0.06312752350766689,-9.408855019262863e-06
288.4031503126586,0.0631275234331517,-9.628015393644694e-06
295.1209226666365,0.06312752335514116,-9.852280668011737e-06
301.9951720401995,0.06312752327341503,-1.008176975068406e-05
309.0295432513569,0.06312752318787553,-1.031660431973069e-05
316.2277660168357,0.06312752309828654,-1.055690888743855e-05
323.593656929626,0.06312752300447305,-1.080281086636534e-05
331.1311214825888,0.06312752290621121,-1.105444063687279e-05
338.8441561392002,0.06312752280335365,-1.131193161628927e-05
346.7368504525292,0.06312752269567015,-1.157542032960373e-05
354.8133892335729,0.06312752258287233,-1.184504648186572e-05
363.0780547700987,0.06312752246476501,-1.212095303228723e-05
371.5352290971698,0.06312752234111227,-1.240328627001405e-05
380.1893963205584,0.06312752221161175,-1.269219589167741e-05
389.0451449942777,0.06312752207600052,-1.298783508080951e-05
398.1071705534943,0.06312752193401765,-1.329036058902232e-05
407.3802778041097,0.06312752178532394,-1.359993281911911e-05
416.8693834703323,0.0631275216296517,-1.39167159101803e-05
426.5795188015895,0.06312752146660155,-1.424087782452846e-05
436.5158322401627,0.06312752129590521,-1.457259043685701e-05
446.6835921509598,0.06312752111717056,-1.491202962529372e-05
457.0881896148716,0.06312752092995827,-1.525937536466359e-05
467.7351412871947,0.06312752073397221,-1.56148118219911e-05
478.6300923226348,0.06312752052873116,-1.597852745401866e-05
489.7788193684425,0.0631275203138397,-1.635071510722748e-05
501.1872336272685,0.063127520088796,-1.673157212002524e-05
512.861383991361,0.06312751985316822,-1.712130042742325e-05
524.8074602497686,0.06312751960639366,-1.752010666805553e-05
537.0317963702487,0.06312751934805963,-1.792820229381547e-05
549.5408738576203,0.06312751907746364,-1.834580368181926e-05
562.3413251903447,0.06312751879418284,-1.877313224935109e-05
575.4399373371524,0.06312751849754608,-1.92104145710425e-05
588.8436553555844,0.0631275181869219,-1.965788249911369e-05
602.559586074353,0.063127517861598,-2.011577328626428e-05
616.5950018614773,0.06312751752100047,-2.058432971156225e-05
630.9573444801882,0.06312751716434124,-2.106380020900489e-05
645.6542290346504,0.06312751679090282,-2.155443899935445e-05
660.6934480075907,0.06312751639981543,-2.205650622484262e-05
676.0829753919763,0.063127515990309,-2.257026808720524e-05
691.8309709189309,0.06312751556153549,-2.309599698873809e-05
707.9457843841321,0.06312751511251133,-2.363397167671375e-05
724.4359600749841,0.06312751464230687,-2.418447739122769e-05
741.3102413009113,0.06312751414999312,-2.474780601645012e-05
758.5775750291774,0.06312751363445994,-2.532425623524057e-05
776.2471166286851,0.06312751309460465,-2.591413368766486e-05
794.3282347242747,0.06312751252937672,-2.651775113301321e-05
812.8305161640923,0.06312751193746427,-2.713542861547022e-05
831.7637711026639,0.06312751131763926,-2.776749363399952e-05
851.1380382023692,0.06312751066866178,-2.841428131595021e-05
870.9635899560732,0.06312750998903821,-2.907613459452926e-05
891.2509381337379,0.06312750927739411,-2.975340439090761e-05
912.0108393559019,0.06312750853223545,-3.04464498001032e-05
933.254300796983,0.06312750775194366,-3.115563828136254e-05
954.9925860214277,0.06312750693483581,-3.188134585301465e-05
977.2372209558022,0.06312750607929141,-3.262395729195496e-05
999.9999999999912,0.06312750518338782,-3.338386633733591e-05
1023.292992280745,0.06312750424526997,-3.416147589962959e-05
1047.12854805089,0.06312750326294599,-3.49571982740799e-05
1071.519305237597,0.06312750223432616,-3.577145535931432e-05
1096.478196143175,0.06312750115721391,-3.660467888102246e-05
1122.018454301953,0.06312750002933805,-3.745731062089257e-05
1148.153621496872,0.06312749884834515,-3.832980265075995e-05
1174.897554939519,0.06312749761166797,-3.922261757228256e-05
1202.264434617402,0.06312749631668363,-4.013622876221702e-05
1230.26877081237,0.0631274949606922,-4.107112062345805e-05
1258.925411794156,0.06312749354082965,-4.202778884173587e-05
1288.249551693122,0.06312749205402339,-4.300674064833959e-05
1318.256738556395,0.06312749049713196,-4.400849508925166e-05
1348.962882591641,0.06312748886688206,-4.503358330015542e-05
1380.384264602872,0.06312748715981659,-4.608254878807503e-05
1412.537544622741,0.06312748537224944,-4.715594771937363e-05
1445.439770745914,0.063127483500507,-4.825434921491016e-05
1479.108388168193,0.06312748154049695,-4.937833565134017e-05
1513.561248436194,0.06312747948812233,-5.052850297018845e-05
1548.816618912467,0.06312747733899511,-5.170546099356624e-05
1584.893192461099,0.06312747508864146,-5.290983374769929e-05
1621.810097358915,0.06312747273221581,-5.41422597933224e-05
1659.586907437545,0.06312747026470736,-5.540339256453288e-05
1698.243652461728,0.06312746768093268,-5.669390071517278e-05
1737.800828749359,0.06312746497540027,-5.801446847304892e-05
1778.279410038906,0.06312746214237638,-5.936579600288786e-05
1819.700858609966,0.06312745917580946,-6.074859977722781e-05
1862.087136662849,0.06312745606935663,-6.216361295638881e-05
1905.460717963228,0.06312745281655657,-6.36115857773633e-05
1949.844599758026,0.06312744941050563,-6.509328595096094e-05
1995.26231496886,0.06312744584386927,-6.660949906886962e-05
2041.737944669509,0.06312744210923091,-6.816102902061893e-05
2089.296130854019,0.06312743819855315,-6.974869841881291e-05
2137.962089502211,0.06312743410351142,-7.137334903573862e-05
2187.761623949531,0.06312742981549373,-7.303584224956959e-05
2238.721138568317,0.0631274253254189,-7.473705950066569e-05
2290.86765276775,0.06312742062371088,-7.647790275869503e-05
2344.228815319898,0.06312741570043851,-7.825929500101432e-05
2398.832919019466,0.06312741054515138,-8.008218070162785e-05
2454.708915685005,0.0631274051468866,-8.194752633165902e-05
2511.886431509554,0.06312739949420912,-8.385632087186267e-05
2570.395782768837,0.0631273935751806,-8.580957633653945e-05
2630.267991895354,0.06312738737709969,-8.780832830965901e-05
2691.534803926887,0.06312738088691389,-8.985363649434671e-05
2754.228703338138,0.06312737409090946,-9.19465852738714e-05
2818.382931264424,0.06312736697465522,-9.408828428635156e-05
2884.031503126575,0.06312735952296969,-9.627986901272219e-05
2951.209226666354,0.06312735172011287,-9.852250137884059e-05
3019.951720401984,0.06312734354954645,-0.0001008173703707769
3090.295432513557,0.06312733499386779,-0.0001031656926646545
3162.277660168345,0.06312732603502806,-0.0001055687132720527
3235.936569296248,0.06312731665391573,-0.0001080277061984412
3311.311214825875,0.06312730683073342,-0.0001105439751196797
3388.441561391989,0.06312729654458449,-0.0001131188540712688
3467.368504525279,0.06312728577367395,-0.0001157537081559895
3548.133892335716,0.06312727449514242,-0.0001184499342666449
3630.780547700973,0.06312726268507717,-0.0001212089618262617
3715.352290971684,0.06312725031843815,-0.0001240322535451794
3801.89396320557,0.06312723736899101,-0.0001269213061957214
3890.451449942763,0.06312722380924128,-0.0001298776514050482
3981.071705534928,0.0631272096104547,-0.0001329028564665411
4073.802778041082,0.06312719474252305,-0.0001359985251695719
4168.693834703307,0.06312717917384944,-0.0001391662986487315
4265.795188015879,0.06312716287149721,-0.000142407856253583
4365.15832240161,0.06312714580084672,-0.0001457249164369255
4466.835921509581,0.06312712792565986,-0.0001491192376653227
4570.881896148699,0.06312710920809729,-0.0001525926193501457
4677.351412871929,0.06312708960839564,-0.0001561469027997413
4786.300923226329,0.06312706908503499,-0.0001597839721945862
4897.788193684407,0.06312704759438979,-0.0001635057555841645
5011.872336272666,0.06312702509100568,-0.0001673142259085218
5128.61383991359,0.06312700152705403,-0.0001712114020409373
5248.074602497666,0.0631269768525704,-0.0001751993498573929
5370.317963702466,0.0631269510152844,-0.0001792801833298029
5495.408738576182,0.06312692396032916,-0.0001834560656435614
5623.413251903426,0.06312689563028913,-0.0001877292103426502
5754.399373371502,0.06312686596519863,-0.0001921018825011539
5888.436553555821,0.06312683490207638,-0.0001965763999201353
6025.595860743507,0.06312680237499926,-0.0002011551343540327
6165.950018614749,0.06312676831503593,-0.0002058405127652722
6309.573444801857,0.06312673264992121,-0.0002106350186069145
6456.542290346478,0.06312669530432578,-0.0002155411931369655
6606.934480075881,0.06312665619841955,-0.000220561636757519
6760.829753919737,0.06312661524953275,-0.0002256990103951369
6918.309709189281,0.06312657237082397,-0.0002309560369032262
7079.457843841294,0.06312652747140399,-0.0002363355025021703
7244.359600749813,0.06312648045603859,-0.0002418402582502122
7413.102413009085,0.06312643122506283,-0.0002474732215499249
7585.775750291745,0.06312637967389059,-0.0002532373776883245
7762.471166286822,0.06312632569333768,-0.0002591357814146662
7943.282347242717,0.06312626916938252,-0.0002651715585535914
8128.305161640892,0.06312620998107477,-0.0002713479076464384
8317.637711026608,0.06312614800346809,-0.0002776681016530176
8511.380382023659,0.06312608310512488,-0.0002841354896689553
8709.635899560699,0.06312601514832888,-0.0002907534986934067
8912.509381337344,0.06312594398905322,-0.0002975256354382624
9120.108393558983,0.06312586947630507,-0.0003044554881741814
9332.543007969793,0.0631257914521447,-0.0003115467286240755
9549.925860214238,0.0631257097510293,-0.0003188031138953353
9772.372209557981,0.06312562419969342,-0.0003262284884605469
9999.999999999871,0.06312553461677638,-0.0003338267861811312
10232.92992280741,0.063125440812231,-0.0003416020323772382
10471.28548050886,0.06312534258718325,-0.0003495583459473509
10715.19305237592,0.06312523973327284,-0.0003576999415331314
10964.78196143171,0.06312513203247125,-0.0003660311317369733
11220.18454301949,0.06312501925643747,-0.00037455632938807
11481.53621496868,0.06312490116581265,-0.0003832800498591757
11748.97554939514,0.06312477751028278,-0.000392206913440652
12022.64434617397,0.06312464802764434,-0.0004013416477641366
12302.68770812365,0.06312451244334606,-0.0004106890902834185
12589.25411794151,0.06312437046987056,-0.000420254190810256
12882.49551693117,0.06312422180622339,-0.0004300420141098375
13182.5673855639,0.06312406613697774,-0.0004400577425496718
13489.62882591636,0.06312390313234448,-0.0004503066788244956
13803.84264602866,0.06312373244657822,-0.0004607942487152836
14125.37544622735,0.06312355371778777,-0.0004715260039356026
14454.39770745908,0.06312336656713828,-0.0004825076250313553
14791.08388168187,0.063123170597652,-0.0004937449243437245
15135.61248436188,0.06312296539383566,-0.0005052438490460138
15488.1661891246,0.06312275052073686,-0.0005170104842434414
15848.93192461092,0.06312252552278128,-0.0005290510561419186
16218.10097358908,0.06312228992299075,-0.0005413719352902492
16595.86907437538,0.06312204322191246,-0.0005539796398932728
16982.43652461721,0.06312178489653013,-0.0005668808391977242
17378.00828749351,0.06312151439969073,-0.0005800823569602563
17782.79410038898,0.06312123115714088,-0.0005935911749684477
18197.00858609958,0.06312093456894567,-0.0006074144366825902
18620.87136662842,0.06312062400641563,-0.0006215594509157712
19054.60717963221,0.063120298811322,-0.000636033695615708
19498.44599758018,0.06311995829466327,-0.0006508448217279416
19952.62314968852,0.06311960173429895,-0.0006660006571289727
20417.37944669501,0.06311922837465329,-0.0006815092106710166
20892.9613085401,0.06311883742458643,-0.0006973786762973527
21379.62089502202,0.06311842805576499,-0.0007136174372424358
21877.61623949522,0.06311799940033028,-0.0007302340703274391
22387.21138568308,0.0631175505502224,-0.0007472373503628827
22908.6765276774,0.06311708055447324,-0.000764636254620964
23442.28815319889,0.0631165884174152,-0.0007824399674175519
23988.32919019456,0.06311607309634149,-0.0008006578847843223
24547.08915684995,0.06311553349871181,-0.0008192996192319304
25118.86431509544,0.06311496848229758,-0.0008383750046597228
25703.95782768826,0.06311437684957721,-0.0008578941012829335
26302.67991895344,0.06311375734798863,-0.0008778672007589949
26915.34803926876,0.06311310866544259,-0.0008983048313285723
27542.28703338126,0.06311242942771776,-0.0009192177631175676
28183.82931264412,0.06311171819695403,-0.0009406170135473039
28840.31503126564,0.06311097346662213,-0.0009625138528111935
29512.09226666342,0.06311019365982581,-0.0009849198095067493
30199.51720401971,0.06310937712534267,-0.00100784667635999
30902.95432513544,0.0631085221353871,-0.001031306516077337
31622.77660168332,0.06310762687935985,-0.001055311667247
32359.36569296234,0.06310668946330469,-0.001079874750471294
33113.11214825861,0.06310570790196164,-0.001105008674471161
33884.41561391974,0.06310468011898235,-0.00113072664246513
34673.68504525264,0.06310360393984696,-0.001157042158532582
35481.33892335701,0.06310247708681341,-0.001183969034144636
36307.80547700958,0.06310129717725306,-0.001211521394861996
37153.52290971669,0.063100061714453,-0.001239713687031502
38018.93963205554,0.0630987680856708,-0.001268560684736911
38904.51449942747,0.06309741355571132,-0.001298077496786083
39810.71705534912,0.06309599526069412,-0.001328279573824212
40738.02778041065,0.06309451020264667,-0.001359182715615372
41686.9383470329,0.06309295524227802,-0.001390803078337657
42657.95188015862,0.0630913270939132,-0.001423157182129307
43651.58322401593,0.06308962231743814,-0.001456261918640423
44668.35921509562,0.06308783731069786,-0.001490134558750606
45708.8189614868,0.06308596830432824,-0.001524792760415981
46773.51412871909,0.06308401135160752,-0.001560254576575348
47863.00923226309,0.0630819623202977,-0.001596538463159609
48977.88193684386,0.0630798168865238,-0.001633663287337449
50118.72336272644,0.06307757052139736,-0.001671648335599408
51286.13839913568,0.06307521848640026,-0.001710513322268176
52480.74602497643,0.06307275582040188,-0.001750278397834972
53703.17963702443,0.06307017733111912,-0.001790964157516668
54954.08738576159,0.06306747758173749,-0.001832591649821679
56234.13251903402,0.06306465088304647,-0.001875182385295783
57543.99373371479,0.06306169127888618,-0.00191875834520496
58884.36553555797,0.06305859253696189,-0.001963341990469715
60255.95860743483,0.06305534813279319,-0.002008956270404438
61659.50018614724,0.06305195123735968,-0.002055624631672328
63095.73444801832,0.06304839470388106,-0.002103371027243163
64565.42290346453,0.063044671052228,-0.002152219925379111
66069.34480075855,0.06304077245563203,-0.0022021963186353
67608.2975391971,0.0630366907194059,-0.002253325732662706
69183.09709189254,0.06303241727115574,-0.002305634235417759
70794.57843841266,0.06302794313787349,-0.002359148445883376
